"dateaccessed";"url";"articleTitle"
"20/06/2022 09:32:05";"https://en.wikipedia.org/wiki/Main_Page";"Main Page"
"20/06/2022 09:32:12";"https://en.wikipedia.org/wiki/Wikipedia";"Wikipedia"
"20/06/2022 09:32:17";"https://en.wikipedia.org/wiki/Free_content";"Free content"
"20/06/2022 09:32:21";"https://en.wikipedia.org/wiki/Encyclopedia";"Encyclopedia"
"20/06/2022 09:32:24";"https://en.wikipedia.org/wiki/Help:Introduction_to_Wikipedia";"Help:Introduction to Wikipedia"
"20/06/2022 09:32:28";"https://en.wikipedia.org/wiki/Special:Statistics";"Statistics"
"20/06/2022 09:32:41";"https://en.wikipedia.org/wiki/English_language";"English language"
"20/06/2022 09:32:45";"https://en.wikipedia.org/wiki/File:Hironobu_Sakaguchi_in_2015_(16102150083)_(cropped).jpg";"File:Hironobu Sakaguchi in 2015 (16102150083) (cropped).jpg"
"20/06/2022 09:32:50";"https://en.wikipedia.org/wiki/Final_Fantasy_Tactics";"Final Fantasy Tactics"
"20/06/2022 09:32:58";"https://en.wikipedia.org/wiki/Tactical_role-playing_game";"Tactical role-playing game"
"20/06/2022 09:33:04";"https://en.wikipedia.org/wiki/Square_(video_game_company)";"Square (video game company)"
"20/06/2022 09:33:15";"https://en.wikipedia.org/wiki/PlayStation_(console)";"PlayStation (console)"
"20/06/2022 09:33:25";"https://en.wikipedia.org/wiki/Sony_Interactive_Entertainment";"Sony Interactive Entertainment"
"20/06/2022 09:33:35";"https://en.wikipedia.org/wiki/Final_Fantasy";"Final Fantasy"
"20/06/2022 09:33:41";"https://en.wikipedia.org/wiki/Ivalice";"Ivalice"
"20/06/2022 09:33:45";"https://en.wikipedia.org/wiki/Yasumi_Matsuno";"Yasumi Matsuno"
"20/06/2022 09:33:51";"https://en.wikipedia.org/wiki/Hironobu_Sakaguchi";"Hironobu Sakaguchi"
"20/06/2022 09:33:55";"https://en.wikipedia.org/wiki/Hiroyuki_Ito";"Hiroyuki Ito"
"20/06/2022 09:34:00";"https://en.wikipedia.org/wiki/Cult_following";"Cult following"
"20/06/2022 09:34:45";"https://en.wikipedia.org/wiki/List_of_video_games_considered_the_best";"List of video games considered the best"
"20/06/2022 09:34:50";"https://en.wikipedia.org/wiki/Video_game_remake";"Video game remake"
"20/06/2022 09:34:55";"https://en.wikipedia.org/wiki/Final_Fantasy_Tactics:_The_War_of_the_Lions";"Final Fantasy Tactics: The War of the Lions"
"20/06/2022 09:35:21";"https://en.wikipedia.org/wiki/Wikipedia:Featured_topics";"Wikipedia:Featured topics"
"20/06/2022 09:35:25";"https://en.wikipedia.org/wiki/Wikipedia:Featured_topics/Ivalice";"Wikipedia:Featured topics/Ivalice"
"20/06/2022 09:35:32";"https://en.wikipedia.org/wiki/1838_Jesuit_slave_sale";"1838 Jesuit slave sale"
"20/06/2022 09:35:40";"https://en.wikipedia.org/wiki/Frank_Russell,_2nd_Earl_Russell";"Frank Russell, 2nd Earl Russell"
"20/06/2022 09:35:48";"https://en.wikipedia.org/wiki/Battle_of_St._Charles";"Battle of St. Charles"
"20/06/2022 09:35:56";"https://en.wikipedia.org/wiki/Wikipedia:Today's_featured_article/June_2022";"Wikipedia:Today's featured article/June 2022"
"20/06/2022 09:36:59";"https://en.wikipedia.org/wiki/Wikipedia:Featured_articles";"Wikipedia:Featured articles"
"20/06/2022 09:37:03";"https://en.wikipedia.org/wiki/File:HCC_Kuppelsaal_Hannover.jpg";"File:HCC Kuppelsaal Hannover.jpg"
"20/06/2022 09:37:08";"https://en.wikipedia.org/wiki/Stadthalle_Hannover";"Stadthalle Hannover"
"20/06/2022 09:37:23";"https://en.wikipedia.org/wiki/Pantheon,_Rome";"Pantheon, Rome"
"20/06/2022 09:37:44";"https://en.wikipedia.org/wiki/Terry_Sanford";"Terry Sanford"
"20/06/2022 09:37:59";"https://en.wikipedia.org/wiki/Basshunter";"Basshunter"
"20/06/2022 09:38:05";"https://en.wikipedia.org/wiki/Fest_i_hela_huset";"Fest i hela huset"
"20/06/2022 09:38:11";"https://en.wikipedia.org/wiki/Big_Brother_(Swedish_TV_series)";"Big Brother (Swedish TV series)"
"20/06/2022 09:38:15";"https://en.wikipedia.org/wiki/Inigo_Philbrick";"Inigo Philbrick"
"20/06/2022 09:38:30";"https://en.wikipedia.org/wiki/Bernie_Madoff";"Bernie Madoff"
"20/06/2022 09:38:38";"https://en.wikipedia.org/wiki/Gynecology_in_ancient_Rome";"Gynecology in ancient Rome"
"20/06/2022 09:38:52";"https://en.wikipedia.org/wiki/Menstruation";"Menstruation"
"20/06/2022 09:38:58";"https://en.wikipedia.org/wiki/Emo_revival";"Emo revival"
"20/06/2022 09:41:01";"https://en.wikipedia.org/wiki/Just_Got_Back_From_the_Discomfort—We're_Alright";"Just Got Back From the Discomfort—We're Alright"
"20/06/2022 09:41:09";"https://en.wikipedia.org/wiki/Malcolm_in_the_Middle";"Malcolm in the Middle"
"20/06/2022 09:41:15";"https://en.wikipedia.org/wiki/Millie_Hudson";"Millie Hudson"
"20/06/2022 09:41:23";"https://en.wikipedia.org/wiki/West_London_Penguin_Swimming_and_Water_Polo_Club";"West London Penguin Swimming and Water Polo Club"
"20/06/2022 09:41:28";"https://en.wikipedia.org/wiki/Belle_White";"Belle White"
"20/06/2022 09:41:33";"https://en.wikipedia.org/wiki/Dnieper_Balts";"Dnieper Balts"
"20/06/2022 09:41:50";"https://en.wikipedia.org/wiki/Wikipedia:Recent_additions";"Wikipedia:Recent additions"
"20/06/2022 09:41:58";"https://en.wikipedia.org/wiki/Help:Your_first_article";"Help:Your first article"
"20/06/2022 09:42:51";"https://en.wikipedia.org/wiki/Template_talk:Did_you_know";"Template talk:Did you know"
"20/06/2022 09:43:48";"https://en.wikipedia.org/wiki/File:Stephen_Curry_Shooting_(cropped)_(cropped).jpg";"File:Stephen Curry Shooting (cropped) (cropped).jpg"
"20/06/2022 09:44:17";"https://en.wikipedia.org/wiki/Golden_State_Warriors";"Golden State Warriors"
"20/06/2022 09:44:53";"https://en.wikipedia.org/wiki/Boston_Celtics";"Boston Celtics"
"20/06/2022 09:45:14";"https://en.wikipedia.org/wiki/2022_NBA_Finals";"2022 NBA Finals"
"20/06/2022 09:45:27";"https://en.wikipedia.org/wiki/NBA_Finals_Most_Valuable_Player_Award";"NBA Finals Most Valuable Player Award"
"20/06/2022 09:46:10";"https://en.wikipedia.org/wiki/Stephen_Curry";"Stephen Curry"
"20/06/2022 09:46:37";"https://en.wikipedia.org/wiki/Jeanine_Áñez";"Jeanine Áñez"
"20/06/2022 09:46:51";"https://en.wikipedia.org/wiki/2019_Bolivian_political_crisis";"2019 Bolivian political crisis"
"20/06/2022 09:47:06";"https://en.wikipedia.org/wiki/2022_Kazakh_constitutional_referendum";"2022 Kazakh constitutional referendum"
"20/06/2022 09:47:25";"https://en.wikipedia.org/wiki/2022_Kazakh_unrest";"2022 Kazakh unrest"
"20/06/2022 09:47:41";"https://en.wikipedia.org/wiki/Owo_church_attack";"Owo church attack"
"20/06/2022 09:47:57";"https://en.wikipedia.org/wiki/Catholic_Church_in_Nigeria";"Catholic Church in Nigeria"
"20/06/2022 09:48:10";"https://en.wikipedia.org/wiki/Owo";"Owo"
"20/06/2022 09:48:22";"https://en.wikipedia.org/wiki/Ondo_State";"Ondo State"
"20/06/2022 09:48:51";"https://en.wikipedia.org/wiki/Portal:Current_events";"Portal:Current events"
"20/06/2022 09:49:57";"https://en.wikipedia.org/wiki/COVID-19_pandemic";"COVID-19 pandemic"
"20/06/2022 09:51:13";"https://en.wikipedia.org/wiki/2022_Russian_invasion_of_Ukraine";"2022 Russian invasion of Ukraine"
"20/06/2022 09:51:59";"https://en.wikipedia.org/wiki/Deaths_in_2022";"Deaths in 2022"
"20/06/2022 09:52:09";"https://en.wikipedia.org/wiki/Damian_Casey";"Damian Casey"
"20/06/2022 09:52:28";"https://en.wikipedia.org/wiki/Jean-Louis_Trintignant";"Jean-Louis Trintignant"
"20/06/2022 09:52:34";"https://en.wikipedia.org/wiki/Ivonne_Haza";"Ivonne Haza"
"20/06/2022 09:52:44";"https://en.wikipedia.org/wiki/Billy_Kametz";"Billy Kametz"
"20/06/2022 09:52:51";"https://en.wikipedia.org/wiki/Roman_Bunka";"Roman Bunka"
"20/06/2022 09:53:05";"https://en.wikipedia.org/wiki/Phil_Bennett";"Phil Bennett"
"20/06/2022 09:53:46";"https://en.wikipedia.org/wiki/Wikipedia:In_the_news/Candidates";"Wikipedia:In the news/Candidates"
"20/06/2022 09:54:19";"https://en.wikipedia.org/wiki/June_20";"June 20"
"20/06/2022 09:54:27";"https://en.wikipedia.org/wiki/World_Refugee_Day";"World Refugee Day"
"20/06/2022 09:54:32";"https://en.wikipedia.org/wiki/File:Queen_Victoria_by_Bassano.jpg";"File:Queen Victoria by Bassano.jpg"
"20/06/2022 09:54:49";"https://en.wikipedia.org/wiki/1837";"1837"
"20/06/2022 09:55:32";"https://en.wikipedia.org/wiki/Queen_Victoria";"Queen Victoria"
"20/06/2022 09:56:29";"https://en.wikipedia.org/wiki/Monarchy_of_the_United_Kingdom";"Monarchy of the United Kingdom"
"20/06/2022 09:57:32";"https://en.wikipedia.org/wiki/1926";"1926"
"20/06/2022 09:57:53";"https://en.wikipedia.org/wiki/28th_International_Eucharistic_Congress";"28th International Eucharistic Congress"
"20/06/2022 09:59:04";"https://en.wikipedia.org/wiki/1959";"1959"
"20/06/2022 09:59:28";"https://en.wikipedia.org/wiki/Extratropical_cyclone";"Extratropical cyclone"
"20/06/2022 09:59:51";"https://en.wikipedia.org/wiki/Atlantic_hurricane";"Atlantic hurricane"
"20/06/2022 10:00:06";"https://en.wikipedia.org/wiki/Gulf_of_St._Lawrence";"Gulf of St. Lawrence"
"20/06/2022 10:00:19";"https://en.wikipedia.org/wiki/1959_Escuminac_disaster";"1959 Escuminac disaster"
"20/06/2022 10:01:23";"https://en.wikipedia.org/wiki/1960";"1960"
"20/06/2022 10:01:35";"https://en.wikipedia.org/wiki/Mali_Federation";"Mali Federation"
"20/06/2022 10:02:51";"https://en.wikipedia.org/wiki/1982";"1982"
"20/06/2022 10:03:08";"https://en.wikipedia.org/wiki/International_Conference_on_the_Holocaust_and_Genocide";"International Conference on the Holocaust and Genocide"
"20/06/2022 10:03:16";"https://en.wikipedia.org/wiki/Genocide_studies";"Genocide studies"
"20/06/2022 10:04:13";"https://en.wikipedia.org/wiki/Armenian_genocide";"Armenian genocide"
"20/06/2022 10:04:40";"https://en.wikipedia.org/wiki/Anna_Laetitia_Barbauld";"Anna Laetitia Barbauld"
"20/06/2022 10:04:54";"https://en.wikipedia.org/wiki/Juan_Larrea_(politician)";"Juan Larrea (politician)"
"20/06/2022 10:05:21";"https://en.wikipedia.org/wiki/Olympia_Dukakis";"Olympia Dukakis"
"20/06/2022 10:05:53";"https://en.wikipedia.org/wiki/June_19";"June 19"
"20/06/2022 10:06:35";"https://en.wikipedia.org/wiki/June_21";"June 21"
"20/06/2022 10:07:11";"https://en.wikipedia.org/wiki/Wikipedia:Selected_anniversaries/June";"Wikipedia:Selected anniversaries/June"
"20/06/2022 10:07:26";"https://en.wikipedia.org/wiki/List_of_days_of_the_year";"List of days of the year"
"20/06/2022 10:07:42";"https://en.wikipedia.org/wiki/List_of_Yotsuba&!_chapters";"List of Yotsuba&! chapters"
"20/06/2022 10:08:38";"https://en.wikipedia.org/wiki/Manga";"Manga"
"20/06/2022 10:08:44";"https://en.wikipedia.org/wiki/Kiyohiko_Azuma";"Kiyohiko Azuma"
"20/06/2022 10:08:57";"https://en.wikipedia.org/wiki/ASCII_Media_Works";"ASCII Media Works"
"20/06/2022 10:09:04";"https://en.wikipedia.org/wiki/Tankōbon";"Tankōbon"
"20/06/2022 10:09:16";"https://en.wikipedia.org/wiki/Dengeki_Daioh";"Dengeki Daioh"
"20/06/2022 10:09:39";"https://en.wikipedia.org/wiki/Yotsuba&!";"Yotsuba&!"
"20/06/2022 10:09:47";"https://en.wikipedia.org/wiki/Yotsuba_Koiwai";"Yotsuba Koiwai"
"20/06/2022 10:09:58";"https://en.wikipedia.org/wiki/Common_year_starting_on_Wednesday";"Common year starting on Wednesday"
"20/06/2022 10:10:12";"https://en.wikipedia.org/wiki/A.D._Vision";"A.D. Vision"
"20/06/2022 10:10:45";"https://en.wikipedia.org/wiki/Yen_Press";"Yen Press"
"20/06/2022 10:11:12";"https://en.wikipedia.org/wiki/New_York_Comic_Con";"New York Comic Con"
"20/06/2022 10:11:20";"https://en.wikipedia.org/wiki/Norma_Editorial";"Norma Editorial"
"20/06/2022 10:11:38";"https://en.wikipedia.org/wiki/Tokyopop";"Tokyopop"
"20/06/2022 10:11:50";"https://en.wikipedia.org/wiki/Municipalities_of_Durango";"Municipalities of Durango"
"20/06/2022 10:12:07";"https://en.wikipedia.org/wiki/Grammy_Award_for_Best_Solo_Rock_Vocal_Performance";"Grammy Award for Best Solo Rock Vocal Performance"
"20/06/2022 10:12:21";"https://en.wikipedia.org/wiki/List_of_international_cricket_centuries_at_Brabourne_Stadium";"List of international cricket centuries at Brabourne Stadium"
"20/06/2022 10:12:34";"https://en.wikipedia.org/wiki/Wikipedia:Today's_featured_list/June_2022";"Wikipedia:Today's featured list/June 2022"
"20/06/2022 10:15:05";"https://en.wikipedia.org/wiki/Wikipedia:Featured_lists";"Wikipedia:Featured lists"
"20/06/2022 10:15:13";"https://en.wikipedia.org/wiki/File:Portrett_av_Gina_Krog_(6276081582)_-_Restoration.jpg";"File:Portrett av Gina Krog (6276081582) - Restoration.jpg"
"20/06/2022 10:15:28";"https://en.wikipedia.org/wiki/Gina_Krog";"Gina Krog"
"20/06/2022 10:16:25";"https://en.wikipedia.org/wiki/Suffrage";"Suffrage"
"20/06/2022 10:17:08";"https://en.wikipedia.org/wiki/Feminist_movement";"Feminist movement"
"20/06/2022 10:18:48";"https://en.wikipedia.org/wiki/Women's_suffrage";"Women's suffrage"
"20/06/2022 10:19:14";"https://en.wikipedia.org/wiki/Norwegian_Association_for_Women's_Rights";"Norwegian Association for Women's Rights"
"20/06/2022 10:19:24";"https://en.wikipedia.org/wiki/Hagbart_Berner";"Hagbart Berner"
"20/06/2022 10:19:37";"https://en.wikipedia.org/wiki/Kvindestemmeretsforeningen";"Kvindestemmeretsforeningen"
"20/06/2022 10:19:51";"https://en.wikipedia.org/wiki/National_Association_for_Women's_Suffrage_(Norway)";"National Association for Women's Suffrage (Norway)"
"20/06/2022 10:19:59";"https://en.wikipedia.org/wiki/Norwegian_National_Women's_Council";"Norwegian National Women's Council"
"20/06/2022 10:20:36";"https://en.wikipedia.org/wiki/Storting";"Storting"
"20/06/2022 10:21:08";"https://en.wikipedia.org/wiki/Liberal_Party_(Norway)";"Liberal Party (Norway)"
"20/06/2022 10:22:20";"https://en.wikipedia.org/wiki/User:Adam_Cuerden";"User:Adam Cuerden"
"20/06/2022 10:22:26";"https://en.wikipedia.org/wiki/Template:POTD/2022-06-19";"Template:POTD/2022-06-19"
"20/06/2022 10:22:31";"https://en.wikipedia.org/wiki/Template:POTD/2022-06-18";"Template:POTD/2022-06-18"
"20/06/2022 10:22:36";"https://en.wikipedia.org/wiki/Template:POTD/2022-06-17";"Template:POTD/2022-06-17"
"20/06/2022 10:23:27";"https://en.wikipedia.org/wiki/Wikipedia:Picture_of_the_day/Archive";"Wikipedia:Picture of the day/Archive"
"20/06/2022 10:23:39";"https://en.wikipedia.org/wiki/Wikipedia:Featured_pictures";"Wikipedia:Featured pictures"
"20/06/2022 10:24:19";"https://en.wikipedia.org/wiki/Wikipedia:Community_portal";"Wikipedia:Community portal"
"20/06/2022 10:24:31";"https://en.wikipedia.org/wiki/Wikipedia:Village_pump";"Wikipedia:Village pump"
"20/06/2022 10:24:44";"https://en.wikipedia.org/wiki/Wikipedia:News";"Wikipedia:News"
"20/06/2022 10:25:25";"https://en.wikipedia.org/wiki/Wikipedia:Teahouse";"Wikipedia:Teahouse"
"20/06/2022 10:25:46";"https://en.wikipedia.org/wiki/Wikipedia:Help_desk";"Wikipedia:Help desk"
"20/06/2022 10:26:00";"https://en.wikipedia.org/wiki/Wikipedia:Reference_desk";"Wikipedia:Reference desk"
"20/06/2022 10:26:32";"https://en.wikipedia.org/wiki/Wikipedia:Contents/Portals";"Wikipedia:Contents/Portals"
"20/06/2022 10:27:13";"https://en.wikipedia.org/wiki/Wikimedia_Foundation";"Wikimedia Foundation"
"20/06/2022 10:27:27";"https://en.wikipedia.org/wiki/Special:MyTalk";"User talk:150.140.137.44"
"20/06/2022 10:27:32";"https://en.wikipedia.org/wiki/Special:MyContributions";"User contributions for 150.140.137.44"
"20/06/2022 10:28:08";"https://en.wikipedia.org/wiki/Talk:Main_Page";"Talk:Main Page"
"20/06/2022 10:28:53";"https://en.wikipedia.org/wiki/Wikipedia:Contents";"Wikipedia:Contents"
"20/06/2022 10:29:03";"https://en.wikipedia.org/wiki/Special:Random";"Ioan Hristea"
"20/06/2022 10:29:26";"https://en.wikipedia.org/wiki/Wikipedia:About";"Wikipedia:About"
"20/06/2022 10:29:32";"https://en.wikipedia.org/wiki/Wikipedia:Contact_us";"Wikipedia:Contact us"
"20/06/2022 10:29:45";"https://en.wikipedia.org/wiki/Help:Contents";"Help:Contents"
"20/06/2022 10:29:52";"https://en.wikipedia.org/wiki/Help:Introduction";"Help:Introduction"
"20/06/2022 10:30:16";"https://en.wikipedia.org/wiki/Special:RecentChanges";"Recent changes"
"20/06/2022 10:30:22";"https://en.wikipedia.org/wiki/Wikipedia:File_Upload_Wizard";"Wikipedia:File Upload Wizard"
"20/06/2022 10:31:55";"https://en.wikipedia.org/wiki/Special:WhatLinksHere/Main_Page";"Pages that link to ""Main Page"""
"20/06/2022 10:32:15";"https://en.wikipedia.org/wiki/Special:RecentChangesLinked/Main_Page";"Related changes"
"20/06/2022 10:32:26";"https://en.wikipedia.org/wiki/Special:SpecialPages";"Special pages"
"20/06/2022 10:33:12";"https://en.wikipedia.org/wiki/Wikipedia:Text_of_Creative_Commons_Attribution-ShareAlike_3.0_Unported_License";"Wikipedia:Text of Creative Commons Attribution-ShareAlike 3.0 Unported License"
"20/06/2022 10:33:18";"https://en.wikipedia.org/wiki/Wikipedia:General_disclaimer";"Wikipedia:General disclaimer"
"20/06/2022 10:33:46";"https://en.wikipedia.org/wiki/Wikipedia:Protection_policy";"Wikipedia:Protection policy"
"20/06/2022 10:34:12";"https://en.wikipedia.org/wiki/English_Wikipedia";"English Wikipedia"
"20/06/2022 10:35:25";"https://en.wikipedia.org/wiki/List_of_Wikipedias";"List of Wikipedias"
"20/06/2022 10:35:31";"https://en.wikipedia.org/wiki/Wikipedia_(disambiguation)";"Wikipedia (disambiguation)"
"20/06/2022 10:35:40";"https://en.wikipedia.org/wiki/File:Wikipedia-logo-v2.svg";"File:Wikipedia-logo-v2.svg"
"20/06/2022 10:35:46";"https://en.wikipedia.org/wiki/File:Wikipedia-logo-textonly.svg";"File:Wikipedia-logo-textonly.svg"
"20/06/2022 10:36:08";"https://en.wikipedia.org/wiki/Wikipedia_logo";"Wikipedia logo"
"20/06/2022 10:36:25";"https://en.wikipedia.org/wiki/Glyph";"Glyph"
"20/06/2022 10:37:36";"https://en.wikipedia.org/wiki/Writing_system";"Writing system"
"20/06/2022 10:37:41";"https://en.wikipedia.org/wiki/File:Wikipedia_Portal_Screenshot_(2022).svg";"File:Wikipedia Portal Screenshot (2022).svg"
"20/06/2022 10:37:49";"https://en.wikipedia.org/wiki/Online_encyclopedia";"Online encyclopedia"
"20/06/2022 10:38:50";"https://en.wikipedia.org/wiki/Jimmy_Wales";"Jimmy Wales"
"20/06/2022 10:39:22";"https://en.wikipedia.org/wiki/Larry_Sanger";"Larry Sanger"
"20/06/2022 10:39:32";"https://en.wikipedia.org/wiki/Registered_user";"Registered user"
"20/06/2022 10:40:06";"https://en.wikipedia.org/wiki/Creative_Commons_license";"Creative Commons license"
"20/06/2022 10:40:24";"https://en.wikipedia.org/wiki/GNU_Free_Documentation_License";"GNU Free Documentation License"
"20/06/2022 10:40:44";"https://en.wikipedia.org/wiki/LAMP_(software_bundle)";"LAMP (software bundle)"
"20/06/2022 10:41:04";"https://en.wikipedia.org/wiki/OCLC_(identifier)";"OCLC"
"20/06/2022 10:41:37";"https://en.wikipedia.org/wiki/Help:IPA/English";"Help:IPA/English"
"20/06/2022 10:41:42";"https://en.wikipedia.org/wiki/File:En-uk-Wikipedia.ogg";"File:En-uk-Wikipedia.ogg"
"20/06/2022 10:41:56";"https://en.wikipedia.org/wiki/Help:Pronunciation_respelling_key";"Help:Pronunciation respelling key"
"20/06/2022 10:42:02";"https://en.wikipedia.org/wiki/File:En-us-Wikipedia.ogg";"File:En-us-Wikipedia.ogg"
"20/06/2022 10:42:48";"https://en.wikipedia.org/wiki/Multilingualism";"Multilingualism"
"20/06/2022 10:43:09";"https://en.wikipedia.org/wiki/Open_online_encyclopedia";"Encyclopedia"
"20/06/2022 10:43:20";"https://en.wikipedia.org/wiki/Online_volunteering";"Virtual volunteering"
"20/06/2022 10:43:31";"https://en.wikipedia.org/wiki/Open_collaboration";"Open collaboration"
