"dateaccessed";"url";"articleTitle"
"20/06/2022 10:44:07";"https://en.wikipedia.org/wiki/Wiki";"Wiki"
"20/06/2022 10:44:31";"https://en.wikipedia.org/wiki/Wikipedians";"Wikipedia community"
"20/06/2022 10:44:44";"https://en.wikipedia.org/wiki/Reference_work";"Reference work"
"20/06/2022 10:44:53";"https://en.wikipedia.org/wiki/List_of_most_visited_websites";"List of most visited websites"
"20/06/2022 10:45:02";"https://en.wikipedia.org/wiki/Similarweb";"Similarweb"
"20/06/2022 10:45:24";"https://en.wikipedia.org/wiki/Alexa_Internet";"Alexa Internet"
"20/06/2022 10:46:15";"https://en.wikipedia.org/wiki/501(c)(3)_organization";"501(c)(3) organization"
"20/06/2022 10:46:29";"https://en.wikipedia.org/wiki/Blend_word";"Blend word"
"20/06/2022 10:46:44";"https://en.wikipedia.org/wiki/Spontaneous_order";"Spontaneous order"
"20/06/2022 10:49:23";"https://en.wikipedia.org/wiki/Friedrich_Hayek";"Friedrich Hayek"
"20/06/2022 10:50:31";"https://en.wikipedia.org/wiki/Austrian_School";"Austrian School"
"20/06/2022 10:50:58";"https://en.wikipedia.org/wiki/Mises_Institute";"Mises Institute"
"20/06/2022 10:51:17";"https://en.wikipedia.org/wiki/Mark_Thornton";"Mark Thornton"
"20/06/2022 10:51:51";"https://en.wikipedia.org/wiki/Time_(magazine)";"Time (magazine)"
"20/06/2022 10:52:02";"https://en.wikipedia.org/wiki/Democratization_of_knowledge";"Democratization of knowledge"
"20/06/2022 10:52:57";"https://en.wikipedia.org/wiki/Criticism_of_Wikipedia";"Criticism of Wikipedia"
"20/06/2022 10:53:24";"https://en.wikipedia.org/wiki/Gender_bias_on_Wikipedia";"Gender bias on Wikipedia"
"20/06/2022 10:53:45";"https://en.wikipedia.org/wiki/Ideological_bias_on_Wikipedia";"Ideological bias on Wikipedia"
"20/06/2022 10:54:53";"https://en.wikipedia.org/wiki/Reliability_of_Wikipedia";"Reliability of Wikipedia"
"20/06/2022 10:55:10";"https://en.wikipedia.org/wiki/Wikipedia_coverage_of_American_politics";"Wikipedia coverage of American politics"
"20/06/2022 10:56:42";"https://en.wikipedia.org/wiki/Wikipedia_coverage_of_the_COVID-19_pandemic";"Wikipedia coverage of the COVID-19 pandemic"
"20/06/2022 10:57:18";"https://en.wikipedia.org/wiki/Censorship_of_Wikipedia";"Censorship of Wikipedia"
"20/06/2022 10:58:13";"https://en.wikipedia.org/wiki/Wikipedia_in_culture";"Wikipedia in culture"
"20/06/2022 10:58:28";"https://en.wikipedia.org/wiki/Bibliography_of_Wikipedia";"Bibliography of Wikipedia"
"20/06/2022 10:58:39";"https://en.wikipedia.org/wiki/List_of_films_about_Wikipedia";"List of films about Wikipedia"
"20/06/2022 10:59:02";"https://en.wikipedia.org/wiki/Academic_studies_about_Wikipedia";"Academic studies about Wikipedia"
"20/06/2022 11:00:52";"https://en.wikipedia.org/wiki/Facebook";"Facebook"
"20/06/2022 11:03:24";"https://en.wikipedia.org/wiki/YouTube";"YouTube"
"20/06/2022 11:05:25";"https://en.wikipedia.org/wiki/Fake_news";"Fake news"
"20/06/2022 11:05:40";"https://en.wikipedia.org/wiki/Wikipedia_and_fact-checking";"Wikipedia and fact-checking"
"20/06/2022 11:05:53";"https://en.wikipedia.org/wiki/Breaking_news";"Breaking news"
"20/06/2022 11:07:07";"https://en.wikipedia.org/wiki/History_of_Wikipedia";"History of Wikipedia"
"20/06/2022 11:07:13";"https://en.wikipedia.org/wiki/File:Jimmy_Wales_September_2015.jpg";"File:Jimmy Wales September 2015.jpg"
"20/06/2022 11:07:21";"https://en.wikipedia.org/wiki/File:L_Sanger.jpg";"File:L Sanger.jpg"
"20/06/2022 11:07:36";"https://en.wikipedia.org/wiki/Nupedia";"Nupedia"
"20/06/2022 11:07:41";"https://en.wikipedia.org/wiki/File:Nupedia.svg";"File:Nupedia.svg"
"20/06/2022 11:08:34";"https://en.wikipedia.org/wiki/Bomis";"Bomis"
"20/06/2022 11:08:51";"https://en.wikipedia.org/wiki/Web_portal";"Web portal"
"20/06/2022 11:08:59";"https://en.wikipedia.org/wiki/Editor-in-chief";"Editor-in-chief"
"20/06/2022 11:10:15";"https://en.wikipedia.org/wiki/Richard_Stallman";"Richard Stallman"
"20/06/2022 11:10:41";"https://en.wikipedia.org/wiki/Domain_name";"Domain name"
"20/06/2022 11:10:46";"https://en.wikipedia.org/wiki/File:English_Wikipedia_HomePage_2001-12-20.png";"File:English Wikipedia HomePage 2001-12-20.png"
"20/06/2022 11:11:11";"https://en.wikipedia.org/wiki/Slashdot";"Slashdot"
"20/06/2022 11:11:48";"https://en.wikipedia.org/wiki/Search_engine";"Search engine"
"20/06/2022 11:12:10";"https://en.wikipedia.org/wiki/Yongle_Encyclopedia";"Yongle Encyclopedia"
"20/06/2022 11:13:56";"https://en.wikipedia.org/wiki/Ming_Dynasty";"Ming dynasty"
"20/06/2022 11:15:09";"https://en.wikipedia.org/wiki/Advertising";"Advertising"
"20/06/2022 11:15:28";"https://en.wikipedia.org/wiki/Spanish_Wikipedia";"Spanish Wikipedia"
"20/06/2022 11:15:48";"https://en.wikipedia.org/wiki/Fork_(software_development)";"Fork (software development)"
"20/06/2022 11:15:58";"https://en.wikipedia.org/wiki/Enciclopedia_Libre_Universal_en_Español";"Enciclopedia Libre Universal en Español"
"20/06/2022 11:16:15";"https://en.wikipedia.org/wiki/Palo_Alto_Research_Center";"PARC (company)"
"20/06/2022 11:16:39";"https://en.wikipedia.org/wiki/Rey_Juan_Carlos_University";"King Juan Carlos University"
"20/06/2022 11:19:43";"https://en.wikipedia.org/wiki/Madrid";"Madrid"
"20/06/2022 11:20:07";"https://en.wikipedia.org/wiki/MIT_Technology_Review";"MIT Technology Review"
"20/06/2022 11:20:30";"https://en.wikipedia.org/wiki/The_Atlantic";"The Atlantic"
"20/06/2022 11:20:56";"https://en.wikipedia.org/wiki/New_York_(magazine)";"New York (magazine)"
"20/06/2022 11:21:00";"https://en.wikipedia.org/wiki/File:European_Wikipedias_article_count_2019_map.svg";"File:European Wikipedias article count 2019 map.svg"
"20/06/2022 11:21:21";"https://en.wikipedia.org/wiki/Cartogram";"Cartogram"
"20/06/2022 11:21:30";"https://en.wikipedia.org/wiki/List_of_most_popular_websites";"List of most visited websites"
"20/06/2022 11:21:47";"https://en.wikipedia.org/wiki/Comscore";"Comscore"
"20/06/2022 11:23:35";"https://en.wikipedia.org/wiki/The_New_York_Times";"The New York Times"
"20/06/2022 11:27:02";"https://en.wikipedia.org/wiki/Apple_Inc.";"Apple Inc."
"20/06/2022 11:27:17";"https://en.wikipedia.org/wiki/Pageview";"Pageview"
"20/06/2022 11:27:24";"https://en.wikipedia.org/wiki/Unique_user";"Unique user"
"20/06/2022 11:28:16";"https://en.wikipedia.org/wiki/Stigmergy";"Stigmergy"
"20/06/2022 11:30:45";"https://en.wikipedia.org/wiki/United_States_Congress";"United States Congress"
"20/06/2022 11:31:44";"https://en.wikipedia.org/wiki/Stop_Online_Piracy_Act";"Stop Online Piracy Act"
"20/06/2022 11:32:08";"https://en.wikipedia.org/wiki/PROTECT_IP_Act";"PROTECT IP Act"
"20/06/2022 11:32:54";"https://en.wikipedia.org/wiki/Protest_against_SOPA_and_PIPA";"Protests against SOPA and PIPA"
"20/06/2022 11:33:24";"https://en.wikipedia.org/wiki/The_Economic_Times";"The Economic Times"
"20/06/2022 11:34:05";"https://en.wikipedia.org/wiki/Knowledge_Graph";"Google Knowledge Graph"
"20/06/2022 11:34:22";"https://en.wikipedia.org/wiki/Clay_Shirky";"Clay Shirky"
"20/06/2022 11:34:47";"https://en.wikipedia.org/wiki/Berkman_Klein_Center_for_Internet_&_Society";"Berkman Klein Center for Internet & Society"
"20/06/2022 11:35:08";"https://en.wikipedia.org/wiki/274301_Wikipedia";"274301 Wikipedia"
"20/06/2022 11:37:29";"https://en.wikipedia.org/wiki/Asteroid";"Asteroid"
"20/06/2022 11:37:47";"https://en.wikipedia.org/wiki/Wikipedia_Monument";"Wikipedia Monument"
"20/06/2022 11:38:00";"https://en.wikipedia.org/wiki/Print_Wikipedia";"Print Wikipedia"
"20/06/2022 11:38:14";"https://en.wikipedia.org/wiki/Lunar_lander";"Lunar lander"
"20/06/2022 11:39:20";"https://en.wikipedia.org/wiki/Beresheet";"Beresheet"
"20/06/2022 11:41:45";"https://en.wikipedia.org/wiki/Moon";"Moon"
"20/06/2022 11:42:03";"https://en.wikipedia.org/wiki/Synthetic_genomics";"Synthetic genomics"
"20/06/2022 11:42:08";"https://en.wikipedia.org/wiki/File:Screenshot_of_English_Wikipedia_article_on_Earth_on_30_March_2021_(cropped).png";"File:Screenshot of English Wikipedia article on Earth on 30 March 2021 (cropped).png"
"20/06/2022 11:44:15";"https://en.wikipedia.org/wiki/Earth";"Earth"
"20/06/2022 11:45:07";"https://en.wikipedia.org/wiki/Basic_Attention_Token";"Brave (web browser)"
"20/06/2022 11:45:12";"https://en.wikipedia.org/wiki/File:History_Comparison_Example_(Vector).png";"File:History Comparison Example (Vector).png"
"20/06/2022 11:45:37";"https://en.wikipedia.org/wiki/Procrastination";"Procrastination"
"20/06/2022 11:45:55";"https://en.wikipedia.org/wiki/Wikipedia_administrators";"Wikipedia administrators"
"20/06/2022 11:46:16";"https://en.wikipedia.org/wiki/Columbia_Journalism_Review";"Columbia Journalism Review"
"20/06/2022 11:46:51";"https://en.wikipedia.org/wiki/German_Wikipedia";"German Wikipedia"
"20/06/2022 11:46:59";"https://en.wikipedia.org/wiki/File:Wikipedia_editing_interface.png";"File:Wikipedia editing interface.png"
"20/06/2022 11:47:18";"https://en.wikipedia.org/wiki/Help:Recent_changes";"Help:Recent changes"
"20/06/2022 11:47:42";"https://en.wikipedia.org/wiki/Transaction_cost";"Transaction cost"
"20/06/2022 11:48:11";"https://en.wikipedia.org/wiki/Vandalism_on_Wikipedia";"Vandalism on Wikipedia"
"20/06/2022 11:48:18";"https://en.wikipedia.org/wiki/File:John_Seigenthaler_Sr._speaking.jpg";"File:John Seigenthaler Sr. speaking.jpg"
"20/06/2022 11:48:38";"https://en.wikipedia.org/wiki/John_Seigenthaler";"John Seigenthaler"
"20/06/2022 11:48:57";"https://en.wikipedia.org/wiki/Seigenthaler_incident";"Wikipedia Seigenthaler biography incident"
"20/06/2022 11:49:15";"https://en.wikipedia.org/wiki/Seigenthaler_biography_incident";"Wikipedia Seigenthaler biography incident"
"20/06/2022 11:50:27";"https://en.wikipedia.org/wiki/Assassination_of_John_F._Kennedy";"Assassination of John F. Kennedy"
"20/06/2022 11:51:37";"https://en.wikipedia.org/wiki/USA_Today";"USA Today"
"20/06/2022 11:51:45";"https://en.wikipedia.org/wiki/Freedom_Forum";"Freedom Forum"
"20/06/2022 11:51:58";"https://en.wikipedia.org/wiki/First_Amendment_Center";"First Amendment Center"
"20/06/2022 11:54:08";"https://en.wikipedia.org/wiki/Vanderbilt_University";"Vanderbilt University"
"20/06/2022 11:54:37";"https://en.wikipedia.org/wiki/Tosh.0";"Tosh.0"
"20/06/2022 11:56:36";"https://en.wikipedia.org/wiki/Gender_role";"Gender role"
"20/06/2022 11:56:48";"https://en.wikipedia.org/wiki/File:Jimbo_at_Fosdem_cropped.jpg";"File:Jimbo at Fosdem cropped.jpg"
"20/06/2022 11:58:21";"https://en.wikipedia.org/wiki/60_Minutes";"60 Minutes"
"20/06/2022 12:01:36";"https://en.wikipedia.org/wiki/CBS";"CBS"
"20/06/2022 12:01:56";"https://en.wikipedia.org/wiki/Fosdem";"FOSDEM"
"20/06/2022 12:02:50";"https://en.wikipedia.org/wiki/Copyright";"Copyright"
"20/06/2022 12:06:37";"https://en.wikipedia.org/wiki/Virginia";"Virginia"
"20/06/2022 12:07:08";"https://en.wikipedia.org/wiki/Wikipedia:Enforcement";"Wikipedia:Policies and guidelines"
"20/06/2022 12:07:35";"https://en.wikipedia.org/wiki/Deletion_of_articles_on_Wikipedia";"Deletion of articles on Wikipedia"
"20/06/2022 12:07:50";"https://en.wikipedia.org/wiki/Notability_in_the_English_Wikipedia";"Notability in the English Wikipedia"
"20/06/2022 12:08:38";"https://en.wikipedia.org/wiki/Wikipedia:Administration";"Wikipedia:Administration"
"20/06/2022 12:10:11";"https://en.wikipedia.org/wiki/Anarchy";"Anarchy"
"20/06/2022 12:13:05";"https://en.wikipedia.org/wiki/Democracy";"Democracy"
"20/06/2022 12:14:01";"https://en.wikipedia.org/wiki/Wikipedia:User_access_levels";"Wikipedia:User access levels"
"20/06/2022 12:14:17";"https://en.wikipedia.org/wiki/Administrators_(Wikipedia)";"Wikipedia administrators"
"20/06/2022 12:14:37";"https://en.wikipedia.org/wiki/Arbitration_Committee";"Arbitration Committee"
"20/06/2022 12:15:48";"https://en.wikipedia.org/wiki/Wikipedia:Manual_of_Style/Dates_and_numbers";"Wikipedia:Manual of Style/Dates and numbers"
"20/06/2022 12:16:30";"https://en.wikipedia.org/wiki/Anti-social_behavior";"Anti-social behaviour"
"20/06/2022 12:17:01";"https://en.wikipedia.org/wiki/Wikipedia_community";"Wikipedia community"
"20/06/2022 12:17:07";"https://en.wikipedia.org/wiki/File:Wikimania_-_the_Wikimentary.webm";"File:Wikimania - the Wikimentary.webm"
"20/06/2022 12:17:51";"https://en.wikipedia.org/wiki/Wikimania";"Wikimania"
"20/06/2022 12:20:37";"https://en.wikipedia.org/wiki/Frankfurt_am_Main";"Frankfurt"
"20/06/2022 12:20:43";"https://en.wikipedia.org/wiki/File:Editing_Hoxne_Hoard_at_the_British_Museum.ogv";"File:Editing Hoxne Hoard at the British Museum.ogv"
"20/06/2022 12:24:42";"https://en.wikipedia.org/wiki/British_Museum";"British Museum"
"20/06/2022 12:25:40";"https://en.wikipedia.org/wiki/Hoxne_Hoard";"Hoxne Hoard"
"20/06/2022 12:27:16";"https://en.wikipedia.org/wiki/Cult";"Cult"
"20/06/2022 12:27:31";"https://en.wikipedia.org/wiki/Credential";"Credential"
"20/06/2022 12:28:37";"https://en.wikipedia.org/wiki/Anti-elitism";"Elitism"
"20/06/2022 12:30:10";"https://en.wikipedia.org/wiki/Aaron_Swartz";"Aaron Swartz"
"20/06/2022 12:30:31";"https://en.wikipedia.org/wiki/Special:ListUsers";"Users"
"20/06/2022 12:30:53";"https://en.wikipedia.org/wiki/Special:ActiveUsers";"Active users list"
"20/06/2022 12:31:19";"https://en.wikipedia.org/wiki/IP_address";"IP address"
"20/06/2022 12:33:25";"https://en.wikipedia.org/wiki/Dartmouth_College";"Dartmouth College"
"20/06/2022 12:33:44";"https://en.wikipedia.org/wiki/Business_Insider";"Business Insider"
"20/06/2022 12:34:10";"https://en.wikipedia.org/wiki/Henry_Blodget";"Henry Blodget"
"20/06/2022 12:37:10";"https://en.wikipedia.org/wiki/Yale_University";"Yale University"
"20/06/2022 12:39:34";"https://en.wikipedia.org/wiki/Brown_University";"Brown University"
"20/06/2022 12:39:48";"https://en.wikipedia.org/wiki/Andrew_Lih";"Andrew Lih"
"20/06/2022 12:40:06";"https://en.wikipedia.org/wiki/Cebuano_Wikipedia";"Cebuano Wikipedia"
"20/06/2022 12:40:26";"https://en.wikipedia.org/wiki/Swedish_Wikipedia";"Swedish Wikipedia"
"20/06/2022 12:40:44";"https://en.wikipedia.org/wiki/French_Wikipedia";"French Wikipedia"
"20/06/2022 12:52:22";"https://en.wikipedia.org/wiki/Dutch_Wikipedia";"Dutch Wikipedia"
"20/06/2022 12:52:52";"https://en.wikipedia.org/wiki/Russian_Wikipedia";"Russian Wikipedia"
"21/06/2022 12:45:44";"https://en.wikipedia.org/wiki/Egyptian_Arabic_Wikipedia";"Egyptian Arabic Wikipedia"
"21/06/2022 21:07:26";"https://en.wikipedia.org/wiki/Japanese_Wikipedia";"Japanese Wikipedia"
"21/06/2022 21:07:58";"https://en.wikipedia.org/wiki/Chinese_Wikipedia";"Chinese Wikipedia"
"21/06/2022 21:08:16";"https://en.wikipedia.org/wiki/Vietnamese_Wikipedia";"Vietnamese Wikipedia"
"21/06/2022 21:08:31";"https://en.wikipedia.org/wiki/Waray_Wikipedia";"Waray Wikipedia"
"21/06/2022 21:08:55";"https://en.wikipedia.org/wiki/Arabic_Wikipedia";"Arabic Wikipedia"
"21/06/2022 21:09:14";"https://en.wikipedia.org/wiki/Ukrainian_Wikipedia";"Ukrainian Wikipedia"
"21/06/2022 21:09:19";"https://en.wikipedia.org/wiki/File:Most_popular_edition_of_Wikipedia_by_country.svg";"File:Most popular edition of Wikipedia by country.svg"
"21/06/2022 21:09:25";"https://en.wikipedia.org/wiki/File:Wikipedia_page_views_by_language_over_time.png";"File:Wikipedia page views by language over time.png"
"21/06/2022 21:09:31";"https://en.wikipedia.org/wiki/File:Wikipedia_editors_by_language_over_time.png";"File:Wikipedia editors by language over time.png"
"21/06/2022 21:09:50";"https://en.wikipedia.org/wiki/Internet_bot";"Internet bot"
"21/06/2022 21:10:05";"https://en.wikipedia.org/wiki/Lsjbot";"Lsjbot"
"21/06/2022 21:10:25";"https://en.wikipedia.org/wiki/Portuguese_Wikipedia";"Portuguese Wikipedia"
"21/06/2022 21:10:44";"https://en.wikipedia.org/wiki/Persian_Wikipedia";"Persian Wikipedia"
"21/06/2022 21:29:05";"https://en.wikipedia.org/wiki/Serbian_Wikipedia";"Serbian Wikipedia"
"21/06/2022 21:29:23";"https://en.wikipedia.org/wiki/Indonesian_Wikipedia";"Indonesian Wikipedia"
"21/06/2022 21:29:41";"https://en.wikipedia.org/wiki/Korean_Wikipedia";"Korean Wikipedia"
"21/06/2022 21:29:56";"https://en.wikipedia.org/wiki/Norwegian_Wikipedia";"Norwegian Wikipedia"
"21/06/2022 21:30:10";"https://en.wikipedia.org/wiki/Finnish_Wikipedia";"Finnish Wikipedia"
"21/06/2022 21:30:16";"https://en.wikipedia.org/wiki/File:TurkishWikipedia_block_pageviews_february-may2017.png";"File:TurkishWikipedia block pageviews february-may2017.png"
"21/06/2022 21:30:31";"https://en.wikipedia.org/wiki/Turkish_Wikipedia";"Turkish Wikipedia"
"21/06/2022 21:30:58";"https://en.wikipedia.org/wiki/Block_of_Wikipedia_in_Turkey";"Block of Wikipedia in Turkey"
"21/06/2022 21:32:12";"https://en.wikipedia.org/wiki/World_Wide_Web";"World Wide Web"
"21/06/2022 21:33:27";"https://en.wikipedia.org/wiki/American_and_British_English_spelling_differences";"American and British English spelling differences"
"21/06/2022 21:34:28";"https://en.wikipedia.org/wiki/Color";"Color"
"21/06/2022 21:35:15";"https://en.wikipedia.org/wiki/Fair_use";"Fair use"
"21/06/2022 21:35:20";"https://en.wikipedia.org/wiki/File:User_-_demography.svg";"File:User - demography.svg"
"21/06/2022 21:35:46";"https://en.wikipedia.org/wiki/PLOS_One";"PLOS One"
"21/06/2022 21:36:04";"https://en.wikipedia.org/wiki/Simple_English_Wikipedia";"Simple English Wikipedia"
"21/06/2022 21:36:10";"https://en.wikipedia.org/wiki/File:Editors_English_Wikipedia_History.png";"File:Editors English Wikipedia History.png"
"21/06/2022 21:37:11";"https://en.wikipedia.org/wiki/The_Economist";"The Economist"
"21/06/2022 21:37:39";"https://en.wikipedia.org/wiki/Systemic_bias";"Systemic bias"
"21/06/2022 21:37:57";"https://en.wikipedia.org/wiki/Edwin_Black";"Edwin Black"
"21/06/2022 21:38:12";"https://en.wikipedia.org/wiki/The_Chronicle_of_Higher_Education";"The Chronicle of Higher Education"
"21/06/2022 21:38:20";"https://en.wikipedia.org/wiki/The_Journal_of_Academic_Librarianship";"The Journal of Academic Librarianship"
"21/06/2022 21:38:40";"https://en.wikipedia.org/wiki/Oliver_Kamm";"Oliver Kamm"
"21/06/2022 21:39:34";"https://en.wikipedia.org/wiki/Education_Next";"Hoover Institution"
"21/06/2022 21:40:14";"https://en.wikipedia.org/wiki/Spin_(propaganda)";"Spin (propaganda)"
"21/06/2022 21:41:02";"https://en.wikipedia.org/wiki/John_Stossel";"John Stossel"
"21/06/2022 21:41:57";"https://en.wikipedia.org/wiki/Plagiarism";"Plagiarism"
"21/06/2022 21:42:07";"https://en.wikipedia.org/wiki/Paul_Kennedy_(host)";"Paul Kennedy (host)"
"21/06/2022 21:44:06";"https://en.wikipedia.org/wiki/Canadian_Broadcasting_Corporation";"Canadian Broadcasting Corporation"
"21/06/2022 21:45:15";"https://en.wikipedia.org/wiki/Encyclopædia_Britannica";"Encyclopædia Britannica"
"21/06/2022 21:46:03";"https://en.wikipedia.org/wiki/Confidence_interval";"Confidence interval"
"21/06/2022 21:46:35";"https://en.wikipedia.org/wiki/Sample_size_determination";"Sample size determination"
"21/06/2022 21:47:30";"https://en.wikipedia.org/wiki/Accountability";"Accountability"
"21/06/2022 21:47:55";"https://en.wikipedia.org/wiki/Tyler_Cowen";"Tyler Cowen"
"21/06/2022 21:48:18";"https://en.wikipedia.org/wiki/Amy_Bruckman";"Amy S. Bruckman"
"21/06/2022 21:49:08";"https://en.wikipedia.org/wiki/Utility";"Utility"
"21/06/2022 21:50:32";"https://en.wikipedia.org/wiki/Deutsche_Welle";"Deutsche Welle"
